LO_Filename,LO_CrossSection,LO_Error,NLO_Filename,NLO_CrossSection,NLO_Error,Row_NLO/LO_Ratio
../../../submit_files/condorfiles/LO999/result_WR3000_N2100/WRtoNLtoLLJJ_WR3000_N2100.log,0.004055,2.397e-05,../../submit_files/condorfiles/NLO999/result_WR3000_N2100_NLO/WRtoNLtoLLJJ_WR3000_N2100_NLO.log,0.005391,4.9e-06,1.3294697903822443
../../../submit_files/condorfiles/LO999/result_WR3000_N2200/WRtoNLtoLLJJ_WR3000_N2200.log,0.003391,1.958e-05,../../submit_files/condorfiles/NLO999/result_WR3000_N2200_NLO/WRtoNLtoLLJJ_WR3000_N2200_NLO.log,0.004511,4.2e-06,1.3302860513122974
../../../submit_files/condorfiles/LO999/result_WR3000_N2300/WRtoNLtoLLJJ_WR3000_N2300.log,0.002742,2.384e-05,../../submit_files/condorfiles/NLO999/result_WR3000_N2300_NLO/WRtoNLtoLLJJ_WR3000_N2300_NLO.log,0.003657,3.4e-06,1.3336980306345734
../../../submit_files/condorfiles/LO999/result_WR3000_N2400/WRtoNLtoLLJJ_WR3000_N2400.log,0.002147,2.119e-05,../../submit_files/condorfiles/NLO999/result_WR3000_N2400_NLO/WRtoNLtoLLJJ_WR3000_N2400_NLO.log,0.002848,2.6e-06,1.3265020959478342
../../../submit_files/condorfiles/LO999/result_WR3000_N2500/WRtoNLtoLLJJ_WR3000_N2500.log,0.001586,9.887e-06,../../submit_files/condorfiles/NLO999/result_WR3000_N2500_NLO/WRtoNLtoLLJJ_WR3000_N2500_NLO.log,0.002101,1.9e-06,1.324716267339218
../../../submit_files/condorfiles/LO999/result_WR3000_N2600/WRtoNLtoLLJJ_WR3000_N2600.log,0.001086,9.93e-06,../../submit_files/condorfiles/NLO999/result_WR3000_N2600_NLO/WRtoNLtoLLJJ_WR3000_N2600_NLO.log,0.001438,1.4e-06,1.3241252302025783
../../../submit_files/condorfiles/LO999/result_WR3000_N2700/WRtoNLtoLLJJ_WR3000_N2700.log,0.000656,5.176e-06,../../submit_files/condorfiles/NLO999/result_WR3000_N2700_NLO/WRtoNLtoLLJJ_WR3000_N2700_NLO.log,0.0008781,8.5e-07,1.3385670731707318
../../../submit_files/condorfiles/LO999/result_WR3000_N2800/WRtoNLtoLLJJ_WR3000_N2800.log,0.0003354,3.132e-06,../../submit_files/condorfiles/NLO999/result_WR3000_N2800_NLO/WRtoNLtoLLJJ_WR3000_N2800_NLO.log,0.0004465,3.3e-07,1.3312462731067383
../../../submit_files/condorfiles/LO999/result_WR3000_N2900/WRtoNLtoLLJJ_WR3000_N2900.log,0.000126,1.372e-06,../../submit_files/condorfiles/NLO999/result_WR3000_N2900_NLO/WRtoNLtoLLJJ_WR3000_N2900_NLO.log,0.0001672,1.3e-07,1.326984126984127
../../../submit_files/condorfiles/LO999/result_WR3500_N100/WRtoNLtoLLJJ_WR3500_N100.log,0.005108,6.574e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N100_NLO/WRtoNLtoLLJJ_WR3500_N100_NLO.log,0.006771,7.3e-06,1.3255677368833203
../../../submit_files/condorfiles/LO999/result_WR3500_N200/WRtoNLtoLLJJ_WR3500_N200.log,0.004938,2.502e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N200_NLO/WRtoNLtoLLJJ_WR3500_N200_NLO.log,0.006554,6.7e-06,1.3272579991899556
../../../submit_files/condorfiles/LO999/result_WR3500_N300/WRtoNLtoLLJJ_WR3500_N300.log,0.004727,2.361e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N300_NLO/WRtoNLtoLLJJ_WR3500_N300_NLO.log,0.006351,6.6e-06,1.3435582822085887
../../../submit_files/condorfiles/LO999/result_WR3500_N400/WRtoNLtoLLJJ_WR3500_N400.log,0.00458,3.209e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N400_NLO/WRtoNLtoLLJJ_WR3500_N400_NLO.log,0.006165,5.7e-06,1.3460698689956332
../../../submit_files/condorfiles/LO999/result_WR3500_N500/WRtoNLtoLLJJ_WR3500_N500.log,0.004489,3.17e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N500_NLO/WRtoNLtoLLJJ_WR3500_N500_NLO.log,0.005995,5.1e-06,1.3354867453775898
../../../submit_files/condorfiles/LO999/result_WR3500_N600/WRtoNLtoLLJJ_WR3500_N600.log,0.004369,4.504e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N600_NLO/WRtoNLtoLLJJ_WR3500_N600_NLO.log,0.005829,6.3e-06,1.3341725795376518
../../../submit_files/condorfiles/LO999/result_WR3500_N700/WRtoNLtoLLJJ_WR3500_N700.log,0.004211,2.742e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N700_NLO/WRtoNLtoLLJJ_WR3500_N700_NLO.log,0.005653,5.5e-06,1.3424364758964615
../../../submit_files/condorfiles/LO999/result_WR3500_N800/WRtoNLtoLLJJ_WR3500_N800.log,0.004052,2.518e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N800_NLO/WRtoNLtoLLJJ_WR3500_N800_NLO.log,0.00548,4.9e-06,1.3524185587364264
../../../submit_files/condorfiles/LO999/result_WR3500_N900/WRtoNLtoLLJJ_WR3500_N900.log,0.003972,3.898e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N900_NLO/WRtoNLtoLLJJ_WR3500_N900_NLO.log,0.005301,4.7e-06,1.334592145015106
../../../submit_files/condorfiles/LO999/result_WR3500_N1000/WRtoNLtoLLJJ_WR3500_N1000.log,0.003894,5.994e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1000_NLO/WRtoNLtoLLJJ_WR3500_N1000_NLO.log,0.005121,4.2e-06,1.3151001540832048
../../../submit_files/condorfiles/LO999/result_WR3500_N1100/WRtoNLtoLLJJ_WR3500_N1100.log,0.003668,3.432e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1100_NLO/WRtoNLtoLLJJ_WR3500_N1100_NLO.log,0.004937,3.8e-06,1.3459651035986915
../../../submit_files/condorfiles/LO999/result_WR3500_N1200/WRtoNLtoLLJJ_WR3500_N1200.log,0.003521,3.907e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1200_NLO/WRtoNLtoLLJJ_WR3500_N1200_NLO.log,0.00474,3.5e-06,1.3462084635046863
../../../submit_files/condorfiles/LO999/result_WR3500_N1300/WRtoNLtoLLJJ_WR3500_N1300.log,0.003401,3.521e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1300_NLO/WRtoNLtoLLJJ_WR3500_N1300_NLO.log,0.004538,3.4e-06,1.334313437224346
../../../submit_files/condorfiles/LO999/result_WR3500_N1400/WRtoNLtoLLJJ_WR3500_N1400.log,0.003177,2.612e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1400_NLO/WRtoNLtoLLJJ_WR3500_N1400_NLO.log,0.004331,4.4e-06,1.3632357570034623
../../../submit_files/condorfiles/LO999/result_WR3500_N1500/WRtoNLtoLLJJ_WR3500_N1500.log,0.003019,3.75e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1500_NLO/WRtoNLtoLLJJ_WR3500_N1500_NLO.log,0.004112,4.2e-06,1.3620404107320305
../../../submit_files/condorfiles/LO999/result_WR3500_N1600/WRtoNLtoLLJJ_WR3500_N1600.log,0.002893,1.636e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1600_NLO/WRtoNLtoLLJJ_WR3500_N1600_NLO.log,0.003892,3.8e-06,1.3453162806774974
../../../submit_files/condorfiles/LO999/result_WR3500_N1700/WRtoNLtoLLJJ_WR3500_N1700.log,0.002657,3.05e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1700_NLO/WRtoNLtoLLJJ_WR3500_N1700_NLO.log,0.003658,3.6e-06,1.3767406849830635
../../../submit_files/condorfiles/LO999/result_WR3500_N1800/WRtoNLtoLLJJ_WR3500_N1800.log,0.002511,1.883e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1800_NLO/WRtoNLtoLLJJ_WR3500_N1800_NLO.log,0.003422,3.3e-06,1.3628036638789327
../../../submit_files/condorfiles/LO999/result_WR3500_N1900/WRtoNLtoLLJJ_WR3500_N1900.log,0.00233,1.923e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N1900_NLO/WRtoNLtoLLJJ_WR3500_N1900_NLO.log,0.00318,3e-06,1.3648068669527897
../../../submit_files/condorfiles/LO999/result_WR3500_N2000/WRtoNLtoLLJJ_WR3500_N2000.log,0.002154,1.531e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N2000_NLO/WRtoNLtoLLJJ_WR3500_N2000_NLO.log,0.002932,2.4e-06,1.361188486536676
../../../submit_files/condorfiles/LO999/result_WR3500_N2100/WRtoNLtoLLJJ_WR3500_N2100.log,0.001967,2.112e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N2100_NLO/WRtoNLtoLLJJ_WR3500_N2100_NLO.log,0.002679,2.6e-06,1.3619725470259278
../../../submit_files/condorfiles/LO999/result_WR3500_N2200/WRtoNLtoLLJJ_WR3500_N2200.log,0.001785,1.902e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N2200_NLO/WRtoNLtoLLJJ_WR3500_N2200_NLO.log,0.002425,2.3e-06,1.3585434173669468
../../../submit_files/condorfiles/LO999/result_WR3500_N2300/WRtoNLtoLLJJ_WR3500_N2300.log,0.001602,1.687e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N2300_NLO/WRtoNLtoLLJJ_WR3500_N2300_NLO.log,0.002169,2.1e-06,1.353932584269663
../../../submit_files/condorfiles/LO999/result_WR3500_N2400/WRtoNLtoLLJJ_WR3500_N2400.log,0.001431,1.467e-05,../../submit_files/condorfiles/NLO999/result_WR3500_N2400_NLO/WRtoNLtoLLJJ_WR3500_N2400_NLO.log,0.001913,1.8e-06,1.336827393431167
../../../submit_files/condorfiles/LO999/result_WR3500_N2500/WRtoNLtoLLJJ_WR3500_N2500.log,0.001217,7.722e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N2500_NLO/WRtoNLtoLLJJ_WR3500_N2500_NLO.log,0.001659,1.6e-06,1.3631881676253081
../../../submit_files/condorfiles/LO999/result_WR3500_N2600/WRtoNLtoLLJJ_WR3500_N2600.log,0.001037,7.529e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N2600_NLO/WRtoNLtoLLJJ_WR3500_N2600_NLO.log,0.001409,1.2e-06,1.3587270973963357
../../../submit_files/condorfiles/LO999/result_WR3500_N2700/WRtoNLtoLLJJ_WR3500_N2700.log,0.0008624,8.179e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N2700_NLO/WRtoNLtoLLJJ_WR3500_N2700_NLO.log,0.001169,1.1e-06,1.3555194805194803
../../../submit_files/condorfiles/LO999/result_WR3500_N2800/WRtoNLtoLLJJ_WR3500_N2800.log,0.0006934,6.463e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N2800_NLO/WRtoNLtoLLJJ_WR3500_N2800_NLO.log,0.0009404,8.9e-07,1.3562157484857225
../../../submit_files/condorfiles/LO999/result_WR3500_N2900/WRtoNLtoLLJJ_WR3500_N2900.log,0.000539,2.455e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N2900_NLO/WRtoNLtoLLJJ_WR3500_N2900_NLO.log,0.0007263,6.8e-07,1.347495361781076
../../../submit_files/condorfiles/LO999/result_WR3500_N3000/WRtoNLtoLLJJ_WR3500_N3000.log,0.0003895,3.367e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N3000_NLO/WRtoNLtoLLJJ_WR3500_N3000_NLO.log,0.0005315,5.1e-07,1.3645699614890885
../../../submit_files/condorfiles/LO999/result_WR3500_N3100/WRtoNLtoLLJJ_WR3500_N3100.log,0.0002688,2.396e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N3100_NLO/WRtoNLtoLLJJ_WR3500_N3100_NLO.log,0.0003618,3.5e-07,1.345982142857143
../../../submit_files/condorfiles/LO999/result_WR3500_N3200/WRtoNLtoLLJJ_WR3500_N3200.log,0.0001643,1.465e-06,../../submit_files/condorfiles/NLO999/result_WR3500_N3200_NLO/WRtoNLtoLLJJ_WR3500_N3200_NLO.log,0.0002205,2.2e-07,1.3420572124163115
../../../submit_files/condorfiles/LO999/result_WR3500_N3300/WRtoNLtoLLJJ_WR3500_N3300.log,8.326e-05,8.419e-07,../../submit_files/condorfiles/NLO999/result_WR3500_N3300_NLO/WRtoNLtoLLJJ_WR3500_N3300_NLO.log,0.0001135,8.8e-08,1.3631996156617823
../../../submit_files/condorfiles/LO999/result_WR3500_N3400/WRtoNLtoLLJJ_WR3500_N3400.log,3.327e-05,2.59e-07,../../submit_files/condorfiles/NLO999/result_WR3500_N3400_NLO/WRtoNLtoLLJJ_WR3500_N3400_NLO.log,4.491e-05,3.7e-08,1.3498647430117223
../../../submit_files/condorfiles/LO999/result_WR4000_N100/WRtoNLtoLLJJ_WR4000_N100.log,0.002074,1.787e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N100_NLO/WRtoNLtoLLJJ_WR4000_N100_NLO.log,0.002714,3e-06,1.308582449373192
../../../submit_files/condorfiles/LO999/result_WR4000_N200/WRtoNLtoLLJJ_WR4000_N200.log,0.001956,7.901e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N200_NLO/WRtoNLtoLLJJ_WR4000_N200_NLO.log,0.002594,2.5e-06,1.3261758691206544
../../../submit_files/condorfiles/LO999/result_WR4000_N300/WRtoNLtoLLJJ_WR4000_N300.log,0.001873,7.35e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N300_NLO/WRtoNLtoLLJJ_WR4000_N300_NLO.log,0.00249,2.7e-06,1.3294180459156433
../../../submit_files/condorfiles/LO999/result_WR4000_N400/WRtoNLtoLLJJ_WR4000_N400.log,0.00178,9.813e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N400_NLO/WRtoNLtoLLJJ_WR4000_N400_NLO.log,0.0024,2.5e-06,1.348314606741573
../../../submit_files/condorfiles/LO999/result_WR4000_N500/WRtoNLtoLLJJ_WR4000_N500.log,0.001715,8.439e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N500_NLO/WRtoNLtoLLJJ_WR4000_N500_NLO.log,0.002317,2.3e-06,1.3510204081632653
../../../submit_files/condorfiles/LO999/result_WR4000_N600/WRtoNLtoLLJJ_WR4000_N600.log,0.001653,7.868e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N600_NLO/WRtoNLtoLLJJ_WR4000_N600_NLO.log,0.002238,2e-06,1.353901996370236
../../../submit_files/condorfiles/LO999/result_WR4000_N700/WRtoNLtoLLJJ_WR4000_N700.log,0.001591,1.083e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N700_NLO/WRtoNLtoLLJJ_WR4000_N700_NLO.log,0.002168,1.8e-06,1.3626649905719672
../../../submit_files/condorfiles/LO999/result_WR4000_N800/WRtoNLtoLLJJ_WR4000_N800.log,0.001548,1.02e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N800_NLO/WRtoNLtoLLJJ_WR4000_N800_NLO.log,0.0021,1.8e-06,1.3565891472868217
../../../submit_files/condorfiles/LO999/result_WR4000_N900/WRtoNLtoLLJJ_WR4000_N900.log,0.001494,1.519e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N900_NLO/WRtoNLtoLLJJ_WR4000_N900_NLO.log,0.002033,2.2e-06,1.3607764390896921
../../../submit_files/condorfiles/LO999/result_WR4000_N1000/WRtoNLtoLLJJ_WR4000_N1000.log,0.001463,1.431e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1000_NLO/WRtoNLtoLLJJ_WR4000_N1000_NLO.log,0.001963,1.9e-06,1.3417634996582364
../../../submit_files/condorfiles/LO999/result_WR4000_N1100/WRtoNLtoLLJJ_WR4000_N1100.log,0.001397,1.376e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1100_NLO/WRtoNLtoLLJJ_WR4000_N1100_NLO.log,0.001898,1.8e-06,1.3586256263421617
../../../submit_files/condorfiles/LO999/result_WR4000_N1200/WRtoNLtoLLJJ_WR4000_N1200.log,0.001357,1.314e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1200_NLO/WRtoNLtoLLJJ_WR4000_N1200_NLO.log,0.001831,1.6e-06,1.3492999263080325
../../../submit_files/condorfiles/LO999/result_WR4000_N1300/WRtoNLtoLLJJ_WR4000_N1300.log,0.001286,1.799e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1300_NLO/WRtoNLtoLLJJ_WR4000_N1300_NLO.log,0.001765,1.5e-06,1.3724727838258166
../../../submit_files/condorfiles/LO999/result_WR4000_N1400/WRtoNLtoLLJJ_WR4000_N1400.log,0.00123,1.037e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1400_NLO/WRtoNLtoLLJJ_WR4000_N1400_NLO.log,0.001697,1.4e-06,1.3796747967479674
../../../submit_files/condorfiles/LO999/result_WR4000_N1500/WRtoNLtoLLJJ_WR4000_N1500.log,0.001198,1.466e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1500_NLO/WRtoNLtoLLJJ_WR4000_N1500_NLO.log,0.00163,1.3e-06,1.360601001669449
../../../submit_files/condorfiles/LO999/result_WR4000_N1600/WRtoNLtoLLJJ_WR4000_N1600.log,0.001146,1.422e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1600_NLO/WRtoNLtoLLJJ_WR4000_N1600_NLO.log,0.001563,1.3e-06,1.363874345549738
../../../submit_files/condorfiles/LO999/result_WR4000_N1700/WRtoNLtoLLJJ_WR4000_N1700.log,0.001094,1.338e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1700_NLO/WRtoNLtoLLJJ_WR4000_N1700_NLO.log,0.001489,1.2e-06,1.361060329067642
../../../submit_files/condorfiles/LO999/result_WR4000_N1800/WRtoNLtoLLJJ_WR4000_N1800.log,0.001015,1.114e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1800_NLO/WRtoNLtoLLJJ_WR4000_N1800_NLO.log,0.001418,1.1e-06,1.3970443349753694
../../../submit_files/condorfiles/LO999/result_WR4000_N1900/WRtoNLtoLLJJ_WR4000_N1900.log,0.0009663,1.03e-05,../../submit_files/condorfiles/NLO999/result_WR4000_N1900_NLO/WRtoNLtoLLJJ_WR4000_N1900_NLO.log,0.001343,1e-06,1.3898375245782884
../../../submit_files/condorfiles/LO999/result_WR4000_N2000/WRtoNLtoLLJJ_WR4000_N2000.log,0.0009157,6.604e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2000_NLO/WRtoNLtoLLJJ_WR4000_N2000_NLO.log,0.001268,1.1e-06,1.3847329911543083
../../../submit_files/condorfiles/LO999/result_WR4000_N2100/WRtoNLtoLLJJ_WR4000_N2100.log,0.0008684,4.309e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2100_NLO/WRtoNLtoLLJJ_WR4000_N2100_NLO.log,0.001192,8.9e-07,1.3726393367111929
../../../submit_files/condorfiles/LO999/result_WR4000_N2200/WRtoNLtoLLJJ_WR4000_N2200.log,0.000809,5.495e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2200_NLO/WRtoNLtoLLJJ_WR4000_N2200_NLO.log,0.001114,8.5e-07,1.377008652657602
../../../submit_files/condorfiles/LO999/result_WR4000_N2300/WRtoNLtoLLJJ_WR4000_N2300.log,0.0007535,5.057e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2300_NLO/WRtoNLtoLLJJ_WR4000_N2300_NLO.log,0.001036,1e-06,1.3749170537491704
../../../submit_files/condorfiles/LO999/result_WR4000_N2400/WRtoNLtoLLJJ_WR4000_N2400.log,0.0006917,6.676e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2400_NLO/WRtoNLtoLLJJ_WR4000_N2400_NLO.log,0.0009558,9.3e-07,1.3818129246783288
../../../submit_files/condorfiles/LO999/result_WR4000_N2500/WRtoNLtoLLJJ_WR4000_N2500.log,0.0006398,6.273e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2500_NLO/WRtoNLtoLLJJ_WR4000_N2500_NLO.log,0.0008757,8.5e-07,1.3687089715536103
../../../submit_files/condorfiles/LO999/result_WR4000_N2600/WRtoNLtoLLJJ_WR4000_N2600.log,0.0005883,5.754e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2600_NLO/WRtoNLtoLLJJ_WR4000_N2600_NLO.log,0.000795,7.6e-07,1.3513513513513513
../../../submit_files/condorfiles/LO999/result_WR4000_N2700/WRtoNLtoLLJJ_WR4000_N2700.log,0.0005247,4.963e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2700_NLO/WRtoNLtoLLJJ_WR4000_N2700_NLO.log,0.0007141,6.1e-07,1.3609681722889269
../../../submit_files/condorfiles/LO999/result_WR4000_N2800/WRtoNLtoLLJJ_WR4000_N2800.log,0.0004666,4.412e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2800_NLO/WRtoNLtoLLJJ_WR4000_N2800_NLO.log,0.0006344,6e-07,1.3596228032576083
../../../submit_files/condorfiles/LO999/result_WR4000_N2900/WRtoNLtoLLJJ_WR4000_N2900.log,0.0004067,3.684e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N2900_NLO/WRtoNLtoLLJJ_WR4000_N2900_NLO.log,0.0005566,5.3e-07,1.3685763462011309
../../../submit_files/condorfiles/LO999/result_WR4000_N3000/WRtoNLtoLLJJ_WR4000_N3000.log,0.0003504,3.101e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N3000_NLO/WRtoNLtoLLJJ_WR4000_N3000_NLO.log,0.0004786,4.1e-07,1.3658675799086757
../../../submit_files/condorfiles/LO999/result_WR4000_N3100/WRtoNLtoLLJJ_WR4000_N3100.log,0.0002961,2.596e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N3100_NLO/WRtoNLtoLLJJ_WR4000_N3100_NLO.log,0.000404,3.4e-07,1.364403917595407
../../../submit_files/condorfiles/LO999/result_WR4000_N3200/WRtoNLtoLLJJ_WR4000_N3200.log,0.0002449,2.116e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N3200_NLO/WRtoNLtoLLJJ_WR4000_N3200_NLO.log,0.0003332,3.2e-07,1.3605553287055943
../../../submit_files/condorfiles/LO999/result_WR4000_N3300/WRtoNLtoLLJJ_WR4000_N3300.log,0.0001968,1.141e-06,../../submit_files/condorfiles/NLO999/result_WR4000_N3300_NLO/WRtoNLtoLLJJ_WR4000_N3300_NLO.log,0.0002663,2.6e-07,1.3531504065040652
../../../submit_files/condorfiles/LO999/result_WR4000_N3400/WRtoNLtoLLJJ_WR4000_N3400.log,0.0001491,8.006e-07,../../submit_files/condorfiles/NLO999/result_WR4000_N3400_NLO/WRtoNLtoLLJJ_WR4000_N3400_NLO.log,0.0002046,2e-07,1.3722334004024146
../../../submit_files/condorfiles/LO999/result_WR4000_N3500/WRtoNLtoLLJJ_WR4000_N3500.log,0.0001095,9.761e-07,../../submit_files/condorfiles/NLO999/result_WR4000_N3500_NLO/WRtoNLtoLLJJ_WR4000_N3500_NLO.log,0.0001491,1.5e-07,1.3616438356164382
../../../submit_files/condorfiles/LO999/result_WR4000_N3600/WRtoNLtoLLJJ_WR4000_N3600.log,7.46e-05,6.347e-07,../../submit_files/condorfiles/NLO999/result_WR4000_N3600_NLO/WRtoNLtoLLJJ_WR4000_N3600_NLO.log,0.0001011,7.6e-08,1.3552278820375336
../../../submit_files/condorfiles/LO999/result_WR4000_N3700/WRtoNLtoLLJJ_WR4000_N3700.log,4.6e-05,3.89e-07,../../submit_files/condorfiles/NLO999/result_WR4000_N3700_NLO/WRtoNLtoLLJJ_WR4000_N3700_NLO.log,6.196e-05,4.8e-08,1.3469565217391304
../../../submit_files/condorfiles/LO999/result_WR4000_N3800/WRtoNLtoLLJJ_WR4000_N3800.log,2.4e-05,2.109e-07,../../submit_files/condorfiles/NLO999/result_WR4000_N3800_NLO/WRtoNLtoLLJJ_WR4000_N3800_NLO.log,3.25e-05,2.7e-08,1.3541666666666665
../../../submit_files/condorfiles/LO999/result_WR4000_N3900/WRtoNLtoLLJJ_WR4000_N3900.log,1.003e-05,9.734e-08,../../submit_files/condorfiles/NLO999/result_WR4000_N3900_NLO/WRtoNLtoLLJJ_WR4000_N3900_NLO.log,1.365e-05,1.2e-08,1.3609172482552343
../../../submit_files/condorfiles/LO999/result_WR4500_N100/WRtoNLtoLLJJ_WR4500_N100.log,0.0009478,6.129e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N100_NLO/WRtoNLtoLLJJ_WR4500_N100_NLO.log,0.001234,1.3e-06,1.3019624393331926
../../../submit_files/condorfiles/LO999/result_WR4500_N200/WRtoNLtoLLJJ_WR4500_N200.log,0.0008737,2.393e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N200_NLO/WRtoNLtoLLJJ_WR4500_N200_NLO.log,0.001158,1.2e-06,1.3253977337758955
../../../submit_files/condorfiles/LO999/result_WR4500_N300/WRtoNLtoLLJJ_WR4500_N300.log,0.0008224,2.241e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N300_NLO/WRtoNLtoLLJJ_WR4500_N300_NLO.log,0.001097,1.1e-06,1.3339007782101169
../../../submit_files/condorfiles/LO999/result_WR4500_N400/WRtoNLtoLLJJ_WR4500_N400.log,0.0007774,2.989e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N400_NLO/WRtoNLtoLLJJ_WR4500_N400_NLO.log,0.001045,9.5e-07,1.3442243375353742
../../../submit_files/condorfiles/LO999/result_WR4500_N500/WRtoNLtoLLJJ_WR4500_N500.log,0.0007431,2.779e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N500_NLO/WRtoNLtoLLJJ_WR4500_N500_NLO.log,0.0009991,9.8e-07,1.3445027587134974
../../../submit_files/condorfiles/LO999/result_WR4500_N600/WRtoNLtoLLJJ_WR4500_N600.log,0.0007105,2.601e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N600_NLO/WRtoNLtoLLJJ_WR4500_N600_NLO.log,0.0009568,8.2e-07,1.3466572836030963
../../../submit_files/condorfiles/LO999/result_WR4500_N700/WRtoNLtoLLJJ_WR4500_N700.log,0.0006818,3.681e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N700_NLO/WRtoNLtoLLJJ_WR4500_N700_NLO.log,0.0009202,8.6e-07,1.3496626576708712
../../../submit_files/condorfiles/LO999/result_WR4500_N800/WRtoNLtoLLJJ_WR4500_N800.log,0.0006547,3.388e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N800_NLO/WRtoNLtoLLJJ_WR4500_N800_NLO.log,0.0008871,7.2e-07,1.354971742782954
../../../submit_files/condorfiles/LO999/result_WR4500_N900/WRtoNLtoLLJJ_WR4500_N900.log,0.0006295,4.671e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N900_NLO/WRtoNLtoLLJJ_WR4500_N900_NLO.log,0.0008561,7.9e-07,1.3599682287529786
../../../submit_files/condorfiles/LO999/result_WR4500_N1000/WRtoNLtoLLJJ_WR4500_N1000.log,0.0006075,5.193e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1000_NLO/WRtoNLtoLLJJ_WR4500_N1000_NLO.log,0.0008268,7.6e-07,1.3609876543209878
../../../submit_files/condorfiles/LO999/result_WR4500_N1100/WRtoNLtoLLJJ_WR4500_N1100.log,0.0005855,5.136e-06,../../submit_files/condorfiles/NLO999/result_WR4500_N1100_NLO/WRtoNLtoLLJJ_WR4500_N1100_NLO.log,0.0007979,6.9e-07,1.3627668659265586
